,0,1,2,3
3960,980_20.mat,-100.0,-10.0,160
3961,980_28.mat,-40.0,60.0,281
3962,980_35.mat,-120.0,-80.0,115
3963,984_12.mat,110.0,-10.0,559
3964,984_24.mat,-150.0,30.0,69
3965,986_17.mat,80.0,-60.0,497
3966,986_29.mat,-70.0,-20.0,216
3967,986_34.mat,160.0,-30.0,652
3968,987_21.mat,130.0,50.0,603
3969,988_13.mat,-60.0,-0.0,237
3970,988_19.mat,-10.0,30.0,335
3971,988_26.mat,-150.0,40.0,70
3972,988_38.mat,-40.0,-50.0,270
3973,989_23.mat,-110.0,10.0,143
3974,98_1.mat,-80.0,-60.0,193
3975,98_14.mat,-140.0,-20.0,83
3976,98_2.mat,80.0,-0.0,503
3977,98_7.mat,-100.0,-20.0,159
3978,990_10.mat,130.0,-70.0,591
3979,990_11.mat,80.0,-10.0,502
3980,990_15.mat,20.0,-70.0,382
3981,990_18.mat,30.0,60.0,414
3982,990_22.mat,90.0,-40.0,518
3983,990_30.mat,80.0,-50.0,498
3984,990_33.mat,-80.0,-40.0,195
3985,992_16.mat,-50.0,-50.0,251
3986,992_31.mat,80.0,-20.0,501
3987,992_32.mat,120.0,-80.0,571
3988,994_14.mat,-140.0,40.0,89
3989,996_12.mat,-130.0,10.0,105
3990,999_27.mat,90.0,0.0,522
3991,999_37.mat,170.0,60.0,680
3992,99_1.mat,-70.0,50.0,223
3993,99_11.mat,-60.0,-10.0,236
3994,99_3.mat,-110.0,70.0,149
3995,99_33.mat,40.0,-20.0,425
3996,99_9.mat,-50.0,30.0,259
3997,9_1.mat,-80.0,10.0,200
3998,9_3.mat,-170.0,-10.0,27
3999,9_9.mat,-10.0,-20.0,330
